rownames,sex,age,educ,farm,hhsize,commune,lnhhexp,lnexp12m
555,1,39,7,0,4,18,10.48153591,7.863266945
556,2,41,3,0,3,18,9.885210037,
557,2,63,4,0,1,18,9.45516777,5.56068182
558,1,44,7,0,6,19,10.36996746,
559,1,53,4,0,4,19,10.44077587,6.120297432
560,1,53,5,0,4,19,9.947494507,
561,2,69,0,0,3,19,9.33483696,
562,1,75,3,0,4,19,10.64082718,9.024010658
563,1,31,9,0,3,19,10.68482113,
564,1,48,7,0,7,19,10.71114254,6.659294128
565,2,69,0,0,8,19,10.04693222,7.935945034
566,1,80,4,0,7,19,10.10637569,9.137231827
567,2,45,2,0,4,19,9.779280663,7.244227409
568,2,54,3,0,2,19,9.294115067,4.867534637
569,2,75,0,0,2,19,9.961233139,8.639410973
570,1,66,3,0,7,19,10.84980488,10.09534645
571,1,38,5,0,4,19,10.6714344,
572,1,45,5,0,6,19,10.18945408,4.64439106
573,1,50,6,0,3,19,10.01724148,
574,2,69,0,0,5,19,9.985250473,7.688913345
575,2,53,3,0,4,19,10.24825954,7.432483673
576,1,68,5,0,5,19,9.614328384,4.174387455
577,2,57,2,0,4,19,9.460008621,7.506591797
578,2,43,7,0,1,19,9.59424305,
579,2,66,3,0,6,19,10.07739639,5.609471798
580,2,71,0,0,5,19,9.574222565,8.579228401
581,1,51,7,0,7,19,10.79098701,
582,2,50,4,0,5,19,10.847826,5.966146946
583,2,64,2,0,2,19,9.712110519,6.813444614
584,2,68,3,0,6,19,10.70727253,8.024535179
585,1,47,7,0,6,19,10.27248764,8.451053619
586,2,69,3,0,4,19,10.60424519,7.170119762
587,1,30,9,0,2,19,10.49572372,6.784457207
588,1,45,4,0,4,19,9.793628693,
589,2,67,2,0,2,19,8.534548759,5.56068182
590,2,48,2,0,6,20,10.15789509,
591,1,81,0,1,2,20,8.320069313,6.813444614
592,1,83,2,0,6,20,9.972210884,7.352441311
593,1,64,0,0,8,20,9.875466347,8.028780937
594,1,33,4,0,5,20,9.807087898,6.393590927
595,1,55,2,0,2,20,9.662414551,6.41509676
596,1,43,2,0,5,20,10.5749588,6.975413799
597,1,58,2,0,4,20,9.187328339,5.897153854
598,1,53,0,0,8,20,9.959884644,8.249313354
599,1,43,3,0,8,20,10.81419468,8.971702576
600,1,38,9,0,4,20,10.77375412,9.467073441
601,1,33,4,0,4,20,10.2627573,7.153051853
602,1,31,3,0,3,20,9.915433884,6.945051193
603,1,32,3,0,3,20,9.857378006,5.56068182
604,1,47,3,0,10,20,10.05796814,6.120297432
605,2,38,2,0,6,20,9.769396782,3.80666256
606,1,32,4,0,5,20,9.86627388,4.317488194
607,1,58,0,0,4,20,9.353114128,
608,2,41,2,1,5,20,9.621947289,6.723832607
609,2,44,4,0,2,20,9.852392197,6.81892395
610,2,57,2,0,4,20,9.924003601,5.023880482
611,2,64,0,0,5,20,9.695468903,7.729735374
612,2,45,2,0,3,20,10.21454334,6.214608192
613,1,60,3,0,6,20,10.32419968,3.295836926
614,1,42,2,0,14,20,10.52795887,8.163371086
615,1,66,2,0,6,20,10.93357658,7.707512379
616,2,44,2,0,5,20,9.903176308,6.120297432
617,1,29,3,0,4,20,9.203725815,
618,1,54,9,0,4,20,10.69419384,
619,1,33,2,0,3,20,9.875182152,7.007600784
620,2,41,4,0,5,21,9.682254791,7.062191486
621,2,47,7,0,5,21,9.90532589,8.202208519
622,1,44,7,0,5,21,9.790150642,
623,2,36,6,0,5,21,9.524572372,4.094344616
624,2,55,4,0,3,21,8.999897957,6.709304333
625,2,41,4,0,4,21,9.29541111,2.995732307
626,2,53,3,0,7,21,9.666790962,7.575584888
627,1,43,4,0,4,21,10.18682766,6.992096424
628,2,49,6,0,4,21,9.85605526,6.327936649
629,1,34,4,0,3,21,9.155184746,5.105945587
630,2,69,0,0,2,21,8.933309555,6.47697258
631,2,42,6,1,4,21,9.269687653,6.148468494
632,1,30,6,0,3,21,9.632401466,6.222576141
633,2,50,6,0,2,21,8.172610283,
634,1,56,7,0,2,21,9.072068214,7.160068989
635,1,35,7,0,5,21,9.945075989,
636,1,50,5,1,5,21,9.683457375,4.867534637
637,2,37,6,1,3,21,9.837682724,
638,2,49,7,0,3,21,9.370488167,6.214608192
639,1,41,6,0,4,21,9.545619011,
640,1,36,7,1,3,21,8.722549438,4.356709003
641,2,41,6,1,4,21,9.196832657,6.56244421
642,1,37,4,0,4,21,9.419460297,6.363028049
643,1,33,3,1,4,21,8.830659866,7.687538624
644,1,31,5,0,3,21,9.595176697,
645,2,47,4,0,4,21,9.397068977,4.718498707
646,1,42,6,0,3,21,9.531659126,5.513428688
647,2,65,0,1,3,21,9.200764656,6.349139214
648,2,49,6,1,1,21,8.307580948,
649,1,54,6,1,3,21,9.611593246,2.995732307
650,2,66,3,0,2,22,8.665727615,6.308098316
651,1,66,3,0,5,22,8.631737709,6.228510857
652,2,78,0,0,1,22,7.685595512,5.049856186
653,1,61,4,0,5,22,9.089364052,5.159055233
654,1,59,7,1,2,22,9.257000923,7.664815903
655,2,43,6,0,5,22,9.653082848,6.573680401
656,2,55,2,1,5,22,9.850188255,
657,1,65,3,0,5,22,9.505185127,5.673323154
658,1,59,3,0,4,22,9.321352005,7.026426792
659,1,64,3,0,3,22,8.929218292,7.327123165
660,1,71,3,0,3,22,9.462065697,7.908754826
661,1,59,7,0,4,22,9.541610718,5.743003368
662,2,56,0,0,2,22,8.854055405,5.337538242
663,2,50,7,0,2,22,8.860452652,5.455321312
664,2,62,2,0,4,22,9.023911476,8.112827301
665,2,49,7,0,5,22,10.03193569,7.247792721
666,1,48,6,0,4,22,9.690642357,2.995732307
667,2,27,5,0,3,22,9.29880619,7.042286396
668,1,36,4,0,4,22,8.875047684,5.257495403
669,2,37,4,0,4,22,9.267881393,4.795790672
670,2,62,7,0,4,22,9.283210754,7.254178047
671,1,31,3,0,6,22,9.339421272,5.703782558
672,2,36,4,0,4,22,10.13063526,5.680172443
673,1,37,9,0,5,22,9.87199688,7.276556492
674,2,30,5,0,4,22,9.658628464,5.991464615
675,1,26,7,0,5,22,9.882574081,6.572282314
676,1,64,4,0,4,22,9.098705292,5.429345608
677,2,50,7,0,5,22,9.290184975,4.369447708
678,2,48,7,0,5,22,9.224621773,7.508787155
679,1,22,6,0,4,22,9.753675461,6.120297432
680,1,31,5,0,3,22,9.705373764,6.579251289
681,2,35,5,0,3,22,8.449489594,5.537334442
682,1,56,5,0,3,23,9.816170692,8.556413651
683,1,85,2,0,2,23,9.182924271,9.024130821
684,1,64,7,0,8,23,11.16791916,8.779557228
685,1,39,7,0,3,23,9.782110214,7.869019508
686,1,41,4,0,4,23,9.380959511,7.878534317
687,1,37,4,0,6,23,10.47712326,
688,1,33,6,0,3,23,9.727989197,2.708050251
689,1,81,4,0,2,23,9.617640495,
690,2,64,2,0,2,23,9.505501747,5.455321312
691,1,35,4,0,4,23,10.40022182,6.659294128
692,1,37,9,0,4,23,10.17051601,4.976733685
693,1,58,9,0,3,23,9.640361786,7.352441311
694,1,45,7,0,6,23,11.10180569,7.863266945
695,1,47,4,0,4,23,9.798530579,7.697121143
696,2,48,7,0,4,23,10.13727188,4.204692841
697,1,44,5,0,5,23,10.38437843,4.905274868
698,1,63,4,0,2,23,9.13689518,
699,1,41,7,0,3,23,10.55830765,9.465370178
700,2,76,3,0,5,23,10.7493639,5.298317432
701,1,39,6,0,5,23,9.896222115,4.990432739
702,1,35,4,0,4,23,9.728533745,8.037543297
703,1,36,5,0,3,23,9.649065971,6.371612072
704,1,67,3,0,6,23,9.906450272,4.174387455
705,1,37,4,0,4,23,9.834713936,6.349139214
706,2,66,0,0,7,23,9.688501358,4.174387455
707,2,61,3,0,3,23,9.489858627,4.356709003
708,1,60,9,0,3,23,9.871042252,5.56068182
709,1,42,7,0,4,23,9.815519333,4.234106541
710,1,50,7,0,3,23,9.850034714,7.869019508
711,2,69,2,0,5,23,9.491800308,7.863266945
712,1,35,4,0,4,24,9.615334511,4.905274868
713,1,59,9,0,4,24,9.691278458,7.732807636
714,1,77,2,0,7,24,10.36442471,6.068425655
715,2,43,3,0,4,24,9.89057827,5.752572536
716,1,45,5,0,4,24,9.725344658,4.595119953
717,1,38,3,1,5,24,10.16383362,7.870929718
718,1,45,7,0,4,24,9.853445053,7.03790617
719,2,40,5,0,3,24,9.65691185,5.897153854
720,1,38,4,0,4,24,9.433204651,5.501258373
721,2,60,0,0,5,24,9.593248367,7.858253956
722,2,43,3,0,5,24,10.18663692,6.120297432
723,2,42,2,0,4,24,10.86099339,5.872117996
724,2,47,6,0,5,24,9.515655518,6.01615715
725,1,42,7,0,5,24,9.859828949,5.948034763
726,2,42,4,0,3,24,9.583726883,5.556828022
727,2,43,4,0,4,24,9.566596031,5.472270489
728,2,76,0,0,2,24,9.760941505,5.648974419
729,1,37,4,0,4,24,9.699069977,5.272999763
730,1,57,4,0,4,24,9.518209457,5.036952496
731,1,56,7,0,5,24,9.604779243,6.576469421
732,1,27,4,0,4,24,9.987503052,10.43922043
733,1,51,7,0,4,24,10.46012688,7.966933727
734,1,45,4,0,5,24,10.30901527,9.038840294
735,2,64,2,0,4,24,9.94802475,6.784457207
736,1,25,4,0,3,24,10.22894001,3.178053856
737,1,33,0,0,4,24,9.640995979,7.301147938
738,2,39,2,0,4,24,9.708398819,5.783825397
739,2,64,2,0,4,24,9.635755539,5.948034763
740,1,37,7,0,5,24,9.709913254,6.212605953
741,2,41,4,0,3,24,9.66085434,5.817111015
742,2,43,4,0,3,24,10.01602173,4.382026672
743,1,54,4,0,6,24,9.584967613,5.805134773
744,1,37,4,0,5,25,9.697343826,7.897668362
745,1,62,2,1,4,25,9.075062752,7.877017975
746,1,35,4,0,4,25,10.61347771,4.60517025
747,1,43,4,0,4,25,9.305885315,6.396929741
748,1,28,3,0,4,25,9.379514694,8.008032799
749,1,46,5,0,4,25,9.902485847,2.708050251
750,1,40,4,0,5,25,9.863488197,6.336825848
751,2,47,7,0,3,25,8.909815788,5.662960529
752,1,42,6,0,5,25,10.13137245,5.52146101
753,2,38,4,0,5,25,9.480688095,5.828945637
754,1,31,7,0,3,25,9.598423958,5.79909277
755,1,37,4,0,4,25,10.10760975,3.401197433
756,2,30,5,0,2,25,10.02396393,2.708050251
757,2,72,2,0,2,25,8.404512405,6.835184574
758,1,23,3,0,3,25,8.571381569,
759,2,23,4,0,3,25,9.03774929,7.832807541
760,2,68,0,0,8,25,9.713388443,8.295048714
761,1,39,3,0,5,25,9.140033722,5.872117996
762,1,35,4,0,4,25,9.52042675,6.502789974
763,1,38,9,0,5,25,10.36893654,3.401197433
764,1,32,4,0,5,25,9.173644066,4.867534637
765,1,37,3,0,6,25,9.842496872,5.991464615
766,1,47,3,0,5,25,10.38929653,
767,1,30,3,0,6,25,9.593085289,4.025351524
768,1,49,3,0,5,25,10.05613708,
769,2,78,0,0,1,25,8.279491425,4.174387455
770,1,35,4,0,5,25,9.905162811,2.708050251
771,1,50,3,0,4,25,9.484969139,2.708050251
772,1,40,4,0,8,25,11.4389286,3.80666256
773,1,32,7,0,5,25,9.783022881,
774,1,27,4,0,3,25,9.515116692,5.700443745
775,1,23,3,0,4,25,8.74096489,8.086410522
776,2,45,6,0,5,26,9.293134689,7.08673811
777,1,34,6,0,4,26,9.367788315,1.945910096
778,1,32,7,0,3,26,9.39212513,4.64439106
779,2,41,6,0,2,26,8.758314133,6.946976185
780,2,48,2,0,4,26,8.980885506,3.258096457
781,2,37,6,0,4,26,9.415389061,6.253829002
782,2,47,4,0,5,26,9.196615219,5.509388447
783,2,49,2,0,5,26,9.478662491,7.865955353
784,2,34,6,0,4,26,9.422581673,6.107022762
785,2,61,2,0,6,26,9.751861572,7.931284904
786,1,38,4,0,4,26,8.958909988,4.174387455
787,1,41,5,0,4,26,9.413900375,
788,2,41,3,0,4,26,8.946084023,6.516192913
789,2,60,7,0,3,26,9.358260155,5.823045731
790,1,31,4,0,3,26,9.807106018,7.865955353
791,1,66,7,0,2,26,8.949536324,6.946976185
792,2,71,2,0,1,26,7.938310146,4.025351524
793,2,60,6,0,6,26,9.356939316,7.07072401
794,1,67,3,0,3,26,9.019042015,7.976595402
795,1,67,2,0,6,26,8.963324547,6.47697258
796,2,65,4,0,5,26,9.317847252,
797,2,71,2,0,1,26,8.302100182,6.682108402
798,1,43,7,0,4,26,8.489087105,
799,1,74,2,0,6,26,9.813594818,
800,1,40,3,0,4,26,9.039937973,6.26720047
801,1,38,4,0,5,26,9.748970985,4.68213129
802,2,47,2,0,1,26,7.855877876,
803,1,42,3,0,4,26,8.882620811,6.61740303
804,1,64,2,0,4,26,9.316091537,6.511745453
805,2,27,6,0,3,26,9.286636353,6.754603863
806,2,44,4,0,4,26,9.238444328,
807,2,42,6,0,6,26,9.599596977,6.961296082
808,1,62,5,0,3,27,9.4322052,4.43081665
809,1,37,7,0,6,27,9.761240959,3.044522524
810,2,47,9,0,4,27,9.788069725,4.248495102
811,1,61,4,0,5,27,9.065829277,
812,1,53,9,0,2,27,9.719730377,
813,1,67,0,0,2,27,8.47922802,5.181783676
814,2,33,7,0,6,27,9.697331429,7.608870506
815,1,65,9,0,5,27,11.00326824,
816,1,48,9,0,4,27,10.27039146,4.927253723
817,2,44,4,0,5,27,9.869567871,
818,1,65,5,0,5,27,9.758770943,4.174387455
819,1,31,4,0,4,27,9.967914581,3.951243639
820,2,48,9,0,6,27,10.07259369,
821,1,27,4,0,2,27,9.259442329,
822,2,27,5,0,3,27,9.988951683,2.302585125
823,2,44,2,0,4,27,9.963366508,
824,1,43,7,0,4,27,9.627346039,6.291569233
825,1,35,5,0,3,27,10.0042944,4.60517025
826,1,50,6,0,6,27,10.2715559,3.178053856
827,1,39,9,0,4,27,10.43570232,8.80161953
828,1,37,5,0,4,27,9.987581253,8.639587402
829,1,54,9,0,4,27,10.20363522,7.510977745
830,2,81,3,0,5,27,11.00742531,5.375278473
831,1,64,3,0,2,27,9.127743721,4.356709003
832,1,53,5,0,4,27,9.74326992,5.966146946
833,1,32,9,0,3,27,9.927026749,6.253829002
834,1,74,3,0,3,27,9.31788063,4.969813347
835,1,44,4,0,4,27,9.423687935,5.852202415
836,1,48,9,0,4,27,10.8353405,4.691348076
837,1,48,9,0,5,27,9.727802277,4.875197411
838,2,32,5,1,3,28,9.316521645,
839,1,53,5,0,5,28,10.05823708,5.886104107
840,1,64,2,1,4,28,8.718007088,4.64439106
841,1,42,6,0,4,28,9.214330673,5.891644001
842,1,48,7,0,4,28,10.11235714,7.976595402
843,1,55,7,1,5,28,9.326631546,8.849944115
844,2,65,0,0,4,28,9.483369827,7.863266945
845,1,46,9,0,5,28,10.14903641,4.718498707
846,1,69,4,0,6,28,9.955663681,7.407924175
847,1,48,9,0,4,28,10.16117001,3.912023067
848,1,47,9,0,4,28,10.09461784,8.275885582
849,2,37,9,0,4,28,9.753808022,0
850,2,80,0,0,5,28,9.254716873,3.433987141
851,2,51,7,0,5,28,9.641970634,6.391917229
852,1,41,9,0,4,28,9.919457436,5.966146946
853,1,53,7,0,2,28,10.24365616,7.725771427
854,2,64,2,1,3,28,9.052297592,6.253829002
855,2,44,7,1,5,28,9.174250603,6.349139214
856,2,37,7,1,3,28,9.74396801,5.736572266
857,1,34,7,1,4,28,9.608295441,4.867534637
858,2,41,5,0,1,28,7.956852436,4.510859489
859,2,53,4,0,6,28,9.889538765,6.756932259
860,2,28,4,0,5,28,8.85833168,4.867534637
861,1,73,0,0,6,28,9.912529945,5.505331516
862,2,36,2,0,4,28,8.881828308,7.27931881
863,1,67,2,1,1,28,7.923766613,5.56068182
864,1,33,5,0,4,28,9.863351822,
865,2,40,2,1,4,28,9.536600113,4.897840023
866,1,68,3,1,5,28,9.653712273,6.257667542
867,2,84,0,0,1,28,7.445141792,3.258096457
868,1,71,2,0,4,28,9.121347427,6.253829002
869,1,38,7,1,6,28,9.706543922,6.609349251
870,1,45,2,0,6,29,9.409450531,6.682108402
871,1,53,3,0,7,29,9.71575737,3.988984108
872,2,53,2,0,5,29,9.383792877,6.946976185
873,1,24,2,0,3,29,9.552536964,6.47697258
874,2,38,7,0,5,29,9.444042206,6.824373722
875,1,81,6,0,1,29,8.743421555,
876,1,69,3,0,8,29,9.78204155,6.320768356
877,1,55,6,0,16,29,10.15605927,9.925542831
878,1,60,2,0,7,29,9.007637978,7.292336941
879,1,79,4,0,5,29,9.215731621,6.813444614
880,1,39,3,0,5,29,9.974794388,3.583518982
881,1,31,7,0,5,29,9.651144028,6.431331158
882,2,34,3,0,6,29,9.475104332,7.593877792
883,1,67,2,0,4,29,9.022499084,
884,2,79,0,0,1,29,9.458762169,7.209340096
885,1,55,4,0,6,29,9.754242897,6.659294128
886,1,50,7,0,8,29,10.01643562,5.111987591
887,1,40,3,0,5,29,9.865977287,3.583518982
888,2,69,0,0,2,29,8.992103577,7.516433239
889,1,59,4,0,5,29,10.37179184,4.700480461
890,2,70,0,0,6,29,9.159144402,7.640123367
891,2,64,2,0,13,29,10.0048666,5.56068182
892,1,65,3,0,9,29,9.834107399,7.263329506
893,2,42,3,0,4,29,8.782459259,4.867534637
894,2,46,7,0,4,29,10.39451885,2.890371799
895,1,36,3,0,5,29,9.476893425,6.011267185
896,2,43,4,0,7,29,9.628214836,6.642486572
897,2,79,2,0,8,29,11.48715401,6.47697258
898,1,75,9,0,5,29,9.914068222,2.890371799
899,2,46,5,0,3,29,10.67079258,6.120297432
900,1,57,9,0,5,30,9.972319603,3.663561583
901,1,62,4,0,3,30,9.161024094,
902,2,53,2,0,4,30,9.605652809,6.946976185
903,1,65,2,0,5,30,9.816129684,
904,1,37,4,0,4,30,10.0861187,2.708050251
905,2,39,4,0,5,30,10.30377388,5.429345608
906,2,49,2,0,8,30,10.80330372,0.693147182
907,1,87,0,0,3,30,9.10217762,5.783825397
908,1,64,2,0,7,30,10.49389267,
909,2,68,2,0,7,30,10.68722725,5.361292362
910,2,63,2,0,8,30,10.3644352,6.429719448
911,1,42,5,0,5,30,10.50805092,
912,1,40,5,0,6,30,9.937802315,
913,2,58,2,0,4,30,9.686686516,
914,1,61,3,0,7,30,10.69863319,2.995732307
915,2,45,4,0,4,30,9.709738731,2.708050251
916,2,40,3,0,5,30,10.60473061,5.493061543
917,1,36,4,0,5,30,10.24577427,5.225746632
918,1,43,5,0,4,30,10.44587898,3.912023067
919,1,66,5,0,5,30,10.15527248,8.076826096
920,2,65,2,0,1,30,9.322321892,5.966146946
921,1,51,4,0,4,30,10.14531517,3.555348158
922,1,30,5,0,5,30,10.06682396,5.786897182
923,2,48,5,0,5,30,10.15183544,
924,1,39,2,0,6,30,10.04228973,7.207859993
925,1,40,4,0,5,30,10.30474854,3.80666256
926,1,34,5,0,5,30,9.793008804,3.401197433
927,1,33,3,0,4,30,9.266086578,5.783825397
928,1,54,4,0,4,30,10.12273312,3.68887949
929,2,37,5,0,4,30,9.984872818,4.143134594
930,1,56,0,0,6,30,9.697165489,
931,2,51,2,0,3,30,10.09537315,4.867534637
932,2,54,2,0,2,31,8.837861061,6.253829002
933,2,38,3,0,8,31,9.896589279,6.214608192
934,2,43,2,0,5,31,9.788255692,5.111987591
935,1,39,7,0,8,31,11.08987522,
936,1,53,5,1,8,31,10.15577602,7.863266945
937,1,39,4,0,11,31,10.3411665,7.935587406
938,2,54,6,0,3,31,9.385091782,5.966146946
939,1,31,4,0,3,31,9.529450417,6.253829002
940,2,79,0,0,4,31,9.88513279,7.114769459
941,1,67,6,0,9,31,10.20007896,6.959398746
942,1,75,2,0,4,31,9.078155518,6.253829002
943,1,41,2,0,6,31,9.690808296,4.653960228
944,2,49,0,0,3,31,9.028594971,4.867534637
945,1,49,2,0,6,31,10.28127956,6.030685425
946,1,42,6,0,4,31,9.916316032,5.433722019
947,1,47,2,0,7,31,10.05696106,7.848153114
948,1,54,3,0,5,31,10.52143669,8.086410522
949,2,56,2,0,6,31,9.406651497,6.120297432
950,1,35,3,0,8,31,9.808060646,8.113725662
951,1,53,2,0,7,31,10.29525757,2.302585125
952,1,43,3,0,9,31,9.58628273,7.170119762
953,1,72,2,0,5,31,10.25198078,9.681905746
954,1,55,3,0,6,31,9.971278191,7.306531429
955,1,52,2,0,7,31,9.437545776,5.655992031
956,1,52,2,0,4,31,10.15059948,9.211339951
957,2,73,0,0,1,31,7.117478848,5.56068182
958,1,52,2,0,9,31,10.35461521,7.432483673
959,1,44,3,0,7,31,10.02496338,5.049856186
960,1,52,2,0,5,31,9.753080368,7.958576679
961,1,35,3,0,2,31,10.00809479,5.272999763
962,1,31,9,0,4,32,10.93346405,
963,1,35,6,0,4,32,10.07208157,5.204006672
964,1,38,3,0,4,32,9.442069054,8.111628532
965,1,40,5,0,3,32,10.55654907,4.941642284
966,1,48,6,0,7,32,10.44176865,
967,2,42,7,0,4,32,11.19824886,
968,2,42,6,0,5,32,10.81159878,8.160518646
969,2,39,4,0,4,32,10.113904,6.946976185
970,2,37,5,0,5,32,10.18826389,7.064759254
971,2,50,6,0,3,32,9.456022263,4.60517025
972,2,58,9,0,5,32,10.35439014,7.83518362
973,1,38,6,0,1,32,10.14365292,
974,1,41,7,0,6,32,10.06132221,
975,2,66,9,0,6,32,10.31840038,7.118826389
976,1,51,7,0,5,32,9.996421814,6.13122654
977,2,38,3,0,6,32,9.928844452,5.402677536
978,1,47,6,0,4,32,10.10241604,5.834810734
979,1,39,4,0,4,32,9.948344231,7.664815903
980,2,50,2,0,7,32,9.505643845,8.773385048
981,2,43,5,0,2,32,10.43654728,7.392647743
982,1,44,5,0,6,32,9.924129486,6.584791183
983,1,56,7,0,5,32,10.03988266,7.757906437
984,2,70,2,0,5,32,10.74244118,8.961878777
985,2,43,6,0,3,32,9.436411858,7.173958302
986,1,33,3,0,12,32,9.38109684,8.035279274
987,2,48,4,0,3,32,9.373208046,4.574710846
988,2,59,3,0,3,32,10.07626152,5.272999763
989,2,84,0,0,4,32,9.214756966,5.932245255
990,1,53,6,0,6,32,10.31051445,8.451053619
991,1,36,2,0,5,32,10.14086151,5.398162842
992,1,43,6,0,5,32,9.317806244,6.668228149
993,1,56,9,0,7,32,10.78289127,6.371612072
994,1,46,9,0,6,33,11.41822243,5.966146946
995,2,54,4,0,7,33,10.74408054,
996,1,48,3,0,5,33,10.09294701,
997,1,41,3,0,4,33,9.940211296,
998,1,53,6,0,4,33,9.904791832,
999,1,69,7,0,5,33,10.37427521,7.614805222
1000,1,40,4,0,4,33,10.76266384,
1001,2,47,4,0,5,33,10.69870567,9.24956131
1002,1,45,6,0,5,33,10.51099205,6.224558353
1003,2,35,5,0,5,33,10.27138996,0.693147182
1004,1,36,6,0,4,33,10.66661358,7.37775898
1005,2,36,7,0,4,33,11.65898037,6.253829002
1006,2,37,4,0,4,33,10.43980122,6.350885868
1007,1,36,7,0,6,33,10.71019077,8.572628021
1008,1,39,4,0,5,33,10.11680698,5.703782558
1009,1,41,2,0,3,33,10.35107994,7.432483673
1010,1,40,7,0,3,33,10.04139137,
1011,1,33,7,0,3,33,10.21917915,
1012,2,38,9,0,3,33,10.56064129,6.424869061
1013,1,40,9,0,5,33,11.40126038,8.006367683
1014,2,64,2,0,5,33,10.42070293,7.679251194
1015,1,38,9,0,7,33,10.88214207,7.170119762
1016,1,37,5,0,4,33,11.51044655,5.56068182
1017,1,38,4,0,3,33,9.649086952,
1018,1,49,3,0,6,33,10.43213367,7.370230675
1019,1,46,4,0,4,33,10.14820957,6.97728157
1020,1,39,9,0,3,33,10.80668449,6.47697258
1021,1,55,9,0,5,33,10.38168716,
1022,1,55,9,0,2,33,10.17883492,7.170119762
1023,1,49,6,0,4,33,10.29159832,
1024,2,26,4,0,5,34,9.739214897,6.754603863
1025,1,47,3,0,5,34,10.35566807,
1026,2,40,3,0,6,34,9.400966644,6.280395985
1027,1,56,3,0,10,34,10.44642544,
1028,1,39,3,0,6,34,10.43199253,7.912056923
1029,1,50,0,0,5,34,9.574518204,6.47697258
1030,2,46,2,0,6,34,10.36400414,6.934397221
1031,2,40,2,0,5,34,10.82710457,6.675823212
1032,1,38,2,0,7,34,10.46998405,8.305977821
1033,1,57,3,0,10,34,10.25670528,6.551080227
1034,1,72,3,0,4,34,9.272424698,6.371612072
1035,2,35,2,0,6,34,9.915502548,8.178077698
1036,1,42,3,0,6,34,9.247817993,5.272999763
1037,1,33,3,0,4,34,10.29199791,7.432483673
1038,1,50,3,0,6,34,9.963718414,5.568344593
1039,1,27,2,0,4,34,9.892747879,7.47873497
1040,1,70,3,0,5,34,10.46049213,8.799360275
1041,1,49,2,0,11,34,10.02197266,5.56068182
1042,2,57,2,0,9,34,10.49012184,8.220133781
1043,1,35,3,0,6,34,9.226546288,4.718498707
1044,1,44,5,0,4,34,9.311326981,4.356709003
1045,1,40,3,0,11,34,9.7989254,8.378390312
1046,1,37,3,0,6,34,9.760538101,7.921535492
1047,1,30,4,0,4,34,9.217597961,9.04829216
1048,1,47,0,0,4,34,8.961417198,4.025351524
1049,1,47,2,0,8,34,9.242966652,5.272999763
1050,2,34,2,0,6,34,10.28197765,6.148468494
1051,1,74,2,0,4,34,9.466341019,6.30261898
1052,1,49,6,0,11,34,10.65294743,7.506591797
1053,1,53,3,0,11,34,10.2722702,9.77252388
1054,1,28,3,0,3,34,9.540473938,3.951243639
1055,2,36,2,0,5,34,9.662579536,
1056,2,22,4,0,1,35,9.037912369,5.686975479
1057,2,60,2,0,5,35,9.370974541,5.337538242
1058,1,27,6,0,2,35,9.759566307,2.708050251
1059,2,34,6,0,5,35,9.811899185,6.895682812
1060,2,61,2,0,5,35,10.14062023,5.752572536
1061,2,54,4,0,8,35,10.08514977,4.867534637
1062,1,27,6,0,4,35,9.512605667,6.13122654
1063,1,29,5,0,4,35,10.21841621,5.049856186
1064,1,48,4,0,5,35,10.04516029,6.447305679
1065,1,31,5,0,3,35,10.08587837,2.708050251
1066,1,35,9,0,3,35,10.40307236,6.298949242
1067,1,44,9,0,4,35,10.75377941,5.56068182
1068,1,37,6,0,4,35,9.861491203,5.337538242
1069,1,39,5,0,4,35,10.66679096,2.708050251
1070,2,58,6,0,7,35,9.728833199,8.248529434
1071,1,35,9,0,3,35,10.73348808,7.608374596
1072,1,48,5,0,6,35,10.66488457,
1073,1,72,3,0,4,35,9.331562042,6.434546471
1074,2,44,5,0,1,35,9.70629406,7.352441311
1075,2,34,7,0,5,35,10.90487766,8.692825317
1076,2,46,7,0,4,35,10.19285202,8.83404541
1077,1,75,3,0,5,35,9.81944561,7.318539619
1078,1,39,5,0,4,35,10.66311741,
1079,2,46,4,0,4,35,10.14210796,6.975413799
1080,1,67,4,0,6,35,10.25337029,10.01525211
1081,1,45,3,0,5,35,10.73660088,
1082,2,61,0,0,1,35,8.81570816,6.586171627
1083,2,48,7,0,2,35,9.773656845,5.393627644
1084,1,47,9,0,5,35,10.4577322,
1085,1,66,5,0,5,35,10.27461052,
1086,2,35,5,0,3,36,9.16870594,
1087,2,45,4,0,3,36,9.133519173,3.663561583
1088,1,39,6,0,5,36,10.08643246,
1089,2,57,2,0,4,36,8.927071571,6.253829002
1090,2,33,9,1,4,36,9.764823914,
1091,1,43,9,0,4,36,10.27270985,5.56068182
1092,1,72,3,0,6,36,11.66918278,11.21509838
1093,1,39,7,0,3,36,9.974699974,6.813444614
1094,1,36,9,0,4,36,10.50295353,6.47697258
1095,2,46,5,0,2,36,9.765462875,6.253829002
1096,1,39,9,0,4,36,10.00108147,5.655992031
1097,1,55,9,0,4,36,9.883320808,8.125631332
1098,1,67,5,0,3,36,9.764536858,
1099,2,63,4,0,6,36,10.26324558,7.99429512
1100,1,40,9,0,4,36,10.71386242,4.174387455
1101,1,36,3,0,6,36,10.00485992,8.448271751
1102,1,48,3,0,4,36,10.03101158,8.364042282
1103,1,34,5,0,4,36,10.41303635,4.867534637
